# Temperature 	 Rate uncorrected (1/s) 	 Rate error uncorrected (1/s) 	 Rate corrected (1/s) 	 Rate corrected error (1/s) 	 Systematic error (1/s)
-5.000000000000000000e+01 1.486471723835433841e+04 6.050189332408269394e+01 1.397659592650807099e+04 5.688709056621227234e+01 6.356364389720873476e+00
-4.000000000000000000e+01 1.350251354961763718e+04 1.045995910818659524e+01 1.270166012394726022e+04 9.839563945953967661e+00 4.624814754758470592e+00
-3.000000000000000000e+01 1.231126212962567843e+04 8.727318094080047217e+00 1.158645911308942959e+04 8.213513220602552067e+00 3.369896165163923651e+00
-2.500000000000000000e+01 1.177587982159335843e+04 9.335161246637131427e+00 1.108516988764341841e+04 8.787610770089864687e+00 2.941421329792793138e+00
-2.000000000000000000e+01 1.125463287668148405e+04 7.881405211096436325e+00 1.059696751710209537e+04 7.420854676135321348e+00 2.657794730244916082e+00
-1.500000000000000000e+01 1.075533215500383812e+04 7.921089617572714126e+00 1.012917108817148255e+04 7.459934364166014298e+00 2.520157415950152746e+00
-1.000000000000000000e+01 1.030208729894689714e+04 8.721648291635331063e+00 9.704588137500850280e+03 8.215811232652908913e+00 2.524092196008413946e+00
-5.000000000000000000e+00 9.864124713236584284e+03 7.602924878509768725e+00 9.294179979959544653e+03 7.163631264734501514e+00 2.632811215003385996e+00
