# Temperature(°C)	Rate (1/s)	Rate error (1/s)	
-50	14864.717238354338	60.501893324082694	
-40	13502.513549617637	10.459959108186595	
-30	12311.262129625678	8.727318094080047	
-25	11775.879821593358	9.335161246637131	
-20	11254.632876681484	7.881405211096436	
-15	10755.332155003838	7.921089617572714	
-10	10302.087298946897	8.721648291635331	
-5	9864.124713236584	7.602924878509769	
