# Temperature 	 Rate uncorrected (1/s) 	 Rate error uncorrected (1/s) 	 Rate corrected (1/s) 	 Rate corrected error (1/s) 	 Systematic error (1/s)
-5.000000000000000000e+01 7.614131617762778603e+01 1.328973860794582507e+01 7.159211960726017310e+01 1.249571985004427432e+01 3.257445165822197425e-02
-4.000000000000000000e+01 6.284502556736484991e+01 1.087215653579560737e+01 5.911755354717255528e+01 1.022730582692146406e+01 2.155175570690825299e-02
-3.000000000000000000e+01 5.950304462956713536e+01 6.868071710377201100e+00 5.599986671329307342e+01 6.463721356660602879e+00 1.624285977073504014e-02
-2.500000000000000000e+01 5.205650708896179424e+01 1.176157172545624263e+01 4.900311609036533156e+01 1.107169299090185000e+01 1.302035736876189058e-02
-2.000000000000000000e+01 5.079537454460635360e+01 8.688981699816455517e+00 4.782705270921436380e+01 8.181224953496228025e+00 1.202367307063913898e-02
-1.500000000000000000e+01 4.551246352190862154e+01 7.924429947858070200e+00 4.286285480172446682e+01 7.463091732618943652e+00 1.068970097458822599e-02
-1.000000000000000000e+01 4.449631206921909410e+01 6.951881381776180646e+00 4.191559689358459195e+01 6.548683342503808014e+00 1.091478857832974339e-02
-5.000000000000000000e+00 4.756212102736017755e+01 5.781442162069441615e+00 4.481404085117414837e+01 5.447397627213445226e+00 1.273452594900146943e-02
