-37.9	-37.9	0.2302643568132936
-37.9	-36.65	0.2302643568132936
-37.9	-35.4	0.4439054097986741
-37.9	-34.15	0.4439054097986741
-37.9	-32.9	0.629115806973914
-37.9	-31.65	0.629115806973914
-37.9	-30.4	0.8296423501338879
-37.9	-29.15	0.8296423501338879
-37.9	-27.9	0.8296423501338879
-37.9	-26.65	1.0451222168799887
-37.9	-25.4	1.0451222168799887
-37.9	-24.15	1.4400447940238053
-37.9	-22.9	1.4400447940238053
-37.9	-21.65	1.4400447940238053
-37.9	-20.4	1.9117198167421563
-37.9	-19.15	1.9117198167421563
-37.9	-17.9	1.9117198167421563
-37.9	-16.65	2.507429845990849
-37.9	-15.4	2.507429845990849
-37.9	-14.15	2.6355255137892684
-37.9	-12.9	3.420033457039061
-37.9	-11.65	3.436440810577203
-37.9	-10.4	3.488729124090831
-37.9	-9.15	3.547801799631692
-37.9	-7.9	4.790954791321447
-37.9	-6.65	4.925605738878922
-37.9	-5.4	5.008206794251272
-37.9	-4.15	5.105969465327767
-37.9	-2.9	5.222314973945508
-37.9	-1.65	5.399362959205611
-37.9	-0.4	5.590524412858748
-37.9	0.85	5.836915484309564
-37.9	2.1	6.125570219976645
-37.9	3.35	6.422552233228423
-37.9	4.6	6.788777485784841
-37.9	5.85	7.125230510136085
-37.9	7.1	7.5447669809651146
-37.9	8.35	7.5447669809651146
-37.9	9.6	6.640314052237834
-37.9	10.85	7.161803886993489
-37.9	12.1	7.623283557678683
-37.9	13.35	7.623283557678683
-37.9	14.6	7.121345195286899
-37.9	15.85	7.121345195286899
-37.9	17.1	7.121345195286899
-37.9	18.35	6.923490306305901
-37.9	19.6	6.923490306305901
-37.9	20.85	6.8364621077116325
-37.9	22.1	6.8364621077116325
-37.9	23.35	6.8364621077116325
-37.9	24.6	6.330359014173943
-37.9	25.85	6.330359014173943
-37.9	27.1	6.330359014173943
-37.9	28.35	6.361266199391629
-37.9	29.6	6.361266199391629
-37.9	30.85	6.361266199391629
-37.9	32.1	6.318587570148885
-37.9	33.35	6.318587570148885
-37.9	34.6	6.251731787688662
-37.9	35.85	6.251731787688662
-37.9	37.1	6.155589478431615
-37.9	38.35	6.155589478431615
-36.65	-37.9	0.2302643568132936
-36.65	-36.65	0.2302643568132936
-36.65	-35.4	0.2302643568132936
-36.65	-34.15	0.4439054097986741
-36.65	-32.9	0.4439054097986741
-36.65	-31.65	0.629115806973914
-36.65	-30.4	0.629115806973914
-36.65	-29.15	0.8296423501338879
-36.65	-27.9	0.8296423501338879
-36.65	-26.65	1.0451222168799887
-36.65	-25.4	1.0451222168799887
-36.65	-24.15	1.0451222168799887
-36.65	-22.9	1.4400447940238053
-36.65	-21.65	1.4400447940238053
-36.65	-20.4	1.4400447940238053
-36.65	-19.15	1.9117198167421563
-36.65	-17.9	1.9117198167421563
-36.65	-16.65	2.507429845990849
-36.65	-15.4	2.507429845990849
-36.65	-14.15	2.507429845990849
-36.65	-12.9	3.420033457039061
-36.65	-11.65	3.420033457039061
-36.65	-10.4	3.436440810577203
-36.65	-9.15	3.488729124090831
-36.65	-7.9	4.034537687505101
-36.65	-6.65	4.050831979321634
-36.65	-5.4	4.0387875288851625
-36.65	-4.15	4.0649667669106
-36.65	-2.9	4.095247733788734
-36.65	-1.65	4.1864871548054605
-36.65	-0.4	4.314457048524314
-36.65	0.85	4.532999716336652
-36.65	2.1	4.792122877644703
