-37.3	-7.22	0.39312638064767536
-37.42	-6.04	0.35466493891712825
-37.5	-4.84	0.34082456559548213
-37.55	-3.63	0.3229634675192833
-37.58	-2.42	0.32975839921336836
-37.6	-1.21	0.3298961196977522
-37.6	0.0	0.3384004824799971
-37.6	1.21	0.3339639078612767
-37.58	2.42	0.3331947503756503
-37.55	3.63	0.3347183615863082
-37.5	4.84	0.36373615158591643
-37.42	6.04	0.3664821659438169
-37.3	7.22	0.38982147913200904
-36.05	12.02	0.4942055200972967
-36.26	10.88	0.407201053373347
-36.37	9.7	0.37669612556821275
-36.45	8.51	0.3627172113538323
-36.51	7.3	0.3366586229921942
-36.55	6.09	0.33591386558706104
-36.58	4.88	0.3465698986445982
-36.6	3.66	0.35027711888632884
-36.61	2.44	0.3475953958840168
-36.62	1.22	0.3326293349441627
-36.62	-0.0	0.3649868583568082
-36.62	-1.22	0.3633539670002628
-36.61	-2.44	0.3527930609481471
-36.6	-3.66	0.35969066315740317
-36.58	-4.88	0.3719724145415324
-36.55	-6.09	0.34173470099091496
-36.51	-7.3	0.3526129961338996
-36.45	-8.51	0.3230468132022333
-36.37	-9.7	0.3570366607434966
-36.26	-10.88	0.37934732987653796
-36.05	-12.02	0.46118629102884345
-35.02	-14.49	0.4448153475346509
-35.17	-13.34	0.38923711025379404
-35.27	-12.16	0.3453126869523576
-35.34	-10.97	0.36632126459601266
-35.39	-9.76	0.35858154258386954
-35.43	-8.55	0.3465526473277516
-35.46	-7.34	0.3348062815937284
-35.48	-6.12	0.3331541787401445
-35.49	-4.9	0.34030509560478556
-35.51	-3.67	0.32423473898691846
-35.52	-2.45	0.34980320480721827
-35.52	-1.22	0.36914312635684066
-35.52	0.0	0.3562965973909408
-35.52	1.22	0.35093665477930525
-35.52	2.45	0.3502080852151621
-35.51	3.67	0.3331756042406915
-35.49	4.9	0.33535810882785744
-35.48	6.12	0.3448315404978286
-35.46	7.34	0.35066595642183906
-35.43	8.55	0.3934106256287615
-35.39	9.76	0.3672882465909463
-35.34	10.97	0.362816087402576
-35.27	12.16	0.38469385751113183
-35.17	13.34	0.42335259613738074
-35.02	14.49	0.49255640056103855
-33.85	16.92	0.4993882643912616
-34.0	15.79	0.43095776805890296
-34.1	14.62	0.3763246646574615
-34.17	13.42	0.386805698734492
-34.22	12.22	0.4203039263928561
-34.26	11.01	0.3635925147823932
-34.29	9.8	0.35122159099725736
-34.31	8.58	0.34194045126923306
-34.33	7.36	0.37944325542568325
-34.34	6.13	0.3523935782227019
-34.35	4.91	0.3400859064332836
-34.35	3.68	0.3354720640223332
-34.36	2.45	0.32054654843434466
-34.36	1.23	0.3443048844480779
-34.36	-0.0	0.3361217782966991
-34.36	-1.23	0.33117647502309744
-34.36	-2.45	0.3332807760529901
-34.35	-3.68	0.3399523578688624
-34.35	-4.91	0.31862060550506877
-34.34	-6.13	0.3321886043112797
-34.33	-7.36	0.3196005523653343
-34.31	-8.58	0.3073365050624204
-34.29	-9.8	0.30634171980965635
-34.26	-11.01	0.3068853850516824
-34.22	-12.22	0.2914872476264335
-34.17	-13.42	0.2770365941521735
-34.1	-14.62	0.3144004282429763
-34.0	-15.79	0.3506232738417274
-33.85	-16.92	0.4666508439445065
-32.6	-19.32	0.4770123987677507
-32.78	-18.21	0.33012015359022606
-32.9	-17.06	0.30713213335124023
-32.97	-15.87	0.2899126335329052
-33.02	-14.67	0.30734344714147827
-33.06	-13.47	0.3052726510243632
-33.09	-12.25	0.3184108455045155
-33.11	-11.04	0.2841448553883432
-33.13	-9.82	0.3007265844598537
-33.14	-8.59	0.30540960323222915
-33.15	-7.37	0.31018726811086333
-33.16	-6.14	0.32646654951448334
-33.17	-4.91	0.32414864762533335
-33.18	-3.69	0.32207673590011526
-33.18	-2.46	0.3319860904283554
-33.18	-1.23	0.3405589204619359
-33.19	0.0	0.34486668656776237
-33.18	1.23	0.31385561737313955
-33.18	2.46	0.3330584542949534
-33.18	3.69	0.33621581451043236
-33.17	4.91	0.3320026479752781
-33.16	6.14	0.33832426696586027
-33.15	7.37	0.32479207398715204
-33.14	8.59	0.3534359034248512
-33.13	9.82	0.3544322773837584
-33.11	11.04	0.358647251140622
-33.09	12.25	0.34189074084500115
-33.06	13.47	0.3375440543742326
-33.02	14.67	0.3815455724701592
-32.97	15.87	0.3977269419758126
-32.9	17.06	0.38957081709988917
-32.78	18.21	0.4596568780401631
-32.6	19.32	0.48386642745641906
-31.24	21.63	0.2327994886430175
-31.52	20.61	0.46037102366215266
-31.66	19.48	0.3891495906642214
-31.74	18.31	0.4124544601161818
-31.8	17.12	0.3564362786473253
-31.84	15.92	0.3379680174044578
-31.87	14.71	0.35616892116216814
-31.9	13.49	0.34770000661769807
-31.91	12.27	0.35642192754973817
-31.93	11.05	0.3684462076035898
-31.95	9.83	0.3572670272539208
-31.96	8.6	0.33920561600379745
-31.97	7.38	0.3326475700873903
-31.98	6.15	0.3257790050802319
-31.99	4.92	0.3406887838696801
-32.0	3.69	0.3443047008813428
-32.0	2.46	0.3285423801074116
-32.0	1.23	0.3182585474549858
-32.0	-0.0	0.3268012092856188
-32.0	-1.23	0.31431151413204284
-32.0	-2.46	0.32135534331102894
-32.0	-3.69	0.3262930075698069
-31.99	-4.92	0.3171744231240348
-31.98	-6.15	0.3125498601139357
-31.97	-7.38	0.3092994883899264
-31.96	-8.6	0.2999669389886864
-31.95	-9.83	0.32209943114431105
-31.93	-11.05	0.32219519528201407
-31.91	-12.27	0.30409990627069156
-31.9	-13.49	0.29273035735395664
-31.87	-14.71	0.28364614582739167
-31.84	-15.92	0.30297736362631406
-31.8	-17.12	0.29113187704225935
-31.74	-18.31	0.28982675773949707
-31.66	-19.48	0.31138693897005104
-31.52	-20.61	0.35696016493692395
-31.24	-21.63	0.5272484211344681
-30.18	-22.94	0.44721281624384124
-30.38	-21.87	0.32100155104635075
-30.49	-20.73	0.30463236819781747
-30.56	-19.56	0.31051412429563907
-30.61	-18.37	0.2934138622838959
-30.65	-17.16	0.3011271338925912
-30.67	-15.95	0.3023147443987697
-30.69	-14.73	0.3050012184747723
-30.71	-13.51	0.3087984575781706
-30.73	-12.29	0.3168280854706708
-30.75	-11.07	0.3066239455859532
-30.76	-9.84	0.31536710907620374
-30.77	-8.62	0.32207124068361054
-30.78	-7.39	0.3187376916090699
-30.78	-6.16	0.33796789883915945
-30.78	-4.93	0.31057720904325853
-30.78	-3.69	0.341872192667417
-30.78	-2.46	0.33127134611500275
-30.78	-1.23	0.32851595815249685
-30.78	0.0	0.3341590315204393
-30.78	1.23	0.3239399518842413
-30.78	2.46	0.3482928299766803
-30.78	3.69	0.32257279234722663
-30.78	4.93	0.311193907594332
-30.78	6.16	0.31131417412349577
-30.78	7.39	0.3339978175337826
-30.77	8.62	0.3474259468634139
-30.76	9.84	0.3370241789367733
-30.75	11.07	0.3639699002071105
-30.73	12.29	0.3561020062508486
-30.71	13.51	0.3596788148770993
-30.69	14.73	0.3870007516877981
-30.67	15.95	0.3807097166881691
-30.65	17.16	0.33836136560701935
-30.61	18.37	0.34044984599080746
-30.56	19.56	0.40886988352047315
-30.49	20.73	0.38498710653627555
-30.38	21.87	0.4314765121710672
-30.18	22.94	0.49655155905986115
-29.04	24.2	0.5481499217561545
-29.2	23.12	0.3924420221780379
-29.3	21.97	0.39448243189733123
-29.36	20.8	0.35367208583280363
-29.41	19.61	0.3411357474383765
-29.44	18.4	0.342381456836251
-29.46	17.19	0.37843879741419784
-29.48	15.97	0.3795264995991423
-29.51	14.75	0.3433539037906589
-29.53	13.53	0.30782373971127025
-29.54	12.31	0.3374387534049633
-29.55	11.08	0.34258906601022465
-29.55	9.85	0.33849067810235756
-29.55	8.62	0.3530545198601924
-29.55	7.39	0.32954539219253476
-29.55	6.16	0.3208624789766247
-29.54	4.92	0.3215897353994912
-29.54	3.69	0.3410404467722284
-29.54	2.46	0.3238553438712559
-29.54	1.23	0.3062044776364302
-29.54	-0.0	0.3072444721800844
-29.54	-1.23	0.3191725401774558
-29.54	-2.46	0.32465066025561096
-29.54	-3.69	0.3173191910059578
-29.54	-4.92	0.33205513138819975
-29.55	-6.16	0.3057726822818798
-29.55	-7.39	0.32858091475204787
-29.55	-8.62	0.3303991600373485
-29.55	-9.85	0.3163113611520602
-29.55	-11.08	0.30814886281787013
-29.54	-12.31	0.307410658832898
-29.53	-13.53	0.32906565813060007
-29.51	-14.75	0.3144578759771948
-29.48	-15.97	0.31161076780410335
-29.46	-17.19	0.31254224964299265
-29.44	-18.4	0.30615922566920856
-29.41	-19.61	0.3146905151896091
-29.36	-20.8	0.3285897008638837
-29.3	-21.97	0.30252711554434775
-29.2	-23.12	0.306716804294103
-29.04	-24.2	0.44791619445610964
-27.86	-25.43	0.3756452088375689
-28.01	-24.36	0.33172179232025134
-28.1	-23.21	0.32033200157269615
-28.16	-22.04	0.3318558133922719
-28.2	-20.84	0.3013928572521395
-28.22	-19.63	0.31399125896816904
-28.25	-18.42	0.3570671789077546
-28.27	-17.21	0.3120467387022912
-28.3	-15.99	0.3276929627013568
-28.31	-14.77	0.3280048826998236
-28.32	-13.54	0.32306833690426173
-28.32	-12.31	0.33542432960804297
-28.32	-11.08	0.3215437548904459
-28.31	-9.85	0.313620345956671
-28.31	-8.62	0.33723345684025935
-28.31	-7.38	0.3244035332300012
-28.31	-6.15	0.3155952431357098
-28.31	-4.92	0.29595089174753536
-28.31	-3.69	0.32256128354724073
-28.31	-2.46	0.323744231637823
-28.31	-1.23	0.3058449153335395
-28.31	0.0	0.3034864904164857
-28.31	1.23	0.3366538538820376
-28.31	2.46	0.31579283301489736
-28.31	3.69	0.3241872567669932
-28.31	4.92	0.31573802235846266
-28.31	6.15	0.33643413282276946
-28.31	7.38	0.31806774646849856
-28.31	8.62	0.32501143637619084
-28.31	9.85	0.3279590379735701
-28.32	11.08	0.3266072002507991
-28.32	12.31	0.33120412486310025
-28.32	13.54	0.33414766010183067
-28.31	14.77	0.3672019910945667
-28.3	15.99	0.38958349046185453
-28.27	17.21	0.3643613888720335
-28.25	18.42	0.3610021086536591
-28.22	19.63	0.3691896754652546
-28.2	20.84	0.34131471759939713
-28.16	22.04	0.3730497224776731
-28.1	23.21	0.37318493629297234
-28.01	24.36	0.40294326681011017
-27.86	25.43	0.5261753209870934
-26.65	26.65	0.48829310227324796
-26.8	25.59	0.403887443175987
-26.89	24.44	0.40008889875134435
-26.94	23.27	0.3359742223375404
-26.98	22.07	0.35172226344029855
-27.01	20.87	0.37947917932727826
-27.03	19.66	0.35538780520637114
-27.06	18.45	0.36255502530409345
-27.08	17.23	0.3610126162099116
-27.09	16.01	0.353122602389056
-27.09	14.78	0.3449505739884864
-27.08	13.54	0.33838731537118344
-27.08	12.31	0.3300240345195775
-27.08	11.08	0.32667254129965356
-27.08	9.85	0.3292287913940173
-27.08	8.62	0.32183958091298737
-27.08	7.39	0.31608087463885276
-27.08	6.16	0.32650164740798643
-27.09	4.93	0.3216894034680242
-27.09	3.69	0.3195476022691086
-27.09	2.46	0.31448929052137087
-27.09	1.23	0.31659966443210474
-27.09	-0.0	0.3483035991971298
-27.09	-1.23	0.318612120036152
-27.09	-2.46	0.3246737934403305
-27.09	-3.69	0.32512091994935216
-27.09	-4.93	0.31054757154760737
-27.08	-6.16	0.32265330586615737
-27.08	-7.39	0.30326943096824166
-27.08	-8.62	0.3082201206170864
-27.08	-9.85	0.31339106547084866
-27.08	-11.08	0.3032334140873415
-27.08	-12.31	0.3288098564402009
-27.08	-13.54	0.3160138074362521
-27.09	-14.78	0.33766514927339103
-27.09	-16.01	0.3362952665493483
-27.08	-17.23	0.33759973726028153
-27.06	-18.45	0.34225491779521666
-27.03	-19.66	0.33404972878888617
-27.01	-20.87	0.3249486932387382
-26.98	-22.07	0.3183265418227762
-26.94	-23.27	0.3244414130112824
-26.89	-24.44	0.32312866235195137
-26.8	-25.59	0.31770875111190433
-26.65	-26.65	0.36039557561952096
-25.43	-27.86	0.4008946335330501
-25.59	-26.8	0.3254227685401946
-25.67	-25.67	0.3278326842864146
-25.72	-24.5	0.34353885157383274
-25.76	-23.31	0.3321062442300413
-25.78	-22.1	0.32356981211266284
-25.81	-20.89	0.3366987720109497
-25.84	-19.68	0.33172461438670114
-25.85	-18.47	0.3338416688672146
-25.86	-17.24	0.3261291052918138
-25.85	-16.01	0.3061386119297436
-25.85	-14.77	0.30848548374775153
-25.85	-13.54	0.31695048748035737
-25.85	-12.31	0.3037833262121661
-25.85	-11.08	0.31189420394945916
-25.85	-9.85	0.32226196100485843
-25.86	-8.62	0.3150670460185969
-25.86	-7.39	0.31340262784913625
-25.87	-6.16	0.31239252840970466
-25.87	-4.93	0.32270410499409224
-25.87	-3.7	0.31809460677494716
-25.87	-2.46	0.32912644128500934
-25.87	-1.23	0.32055144609672287
-25.87	0.0	0.3585698489994015
-25.87	1.23	0.2982921989311634
-25.87	2.46	0.2858559707785493
-25.87	3.7	0.29058621895089415
-25.87	4.93	0.31243672271732337
-25.87	6.16	0.36676354943940565
-25.86	7.39	0.31288894113928584
